ID,task,CHOICE,scenario_id,age_idx,edu_idx,income_indiv_idx,dur1,dur2,dur3,fee1,fee2,fee3,exempt1,exempt2,exempt3,fee1_10k,fee2_10k,fee3_10k
28,1,3,686,1,5,1,3,6,20,1169358,915459,0,1,1,0,116.9358,91.5459,0.0
28,2,1,848,1,5,1,6,5,24,775080,1084381,0,1,1,0,77.508,108.4381,0.0
28,3,3,854,1,5,1,9,3,21,1145578,1583291,0,1,1,0,114.5578,158.3291,0.0
28,4,3,403,1,5,1,3,7,23,1589134,1233894,0,1,1,0,158.9134,123.3894,0.0
28,5,3,913,1,5,1,9,5,20,1091419,1918723,0,1,1,0,109.1419,191.8723,0.0
28,6,3,106,1,5,1,4,9,25,1665244,860261,0,1,1,0,166.5244,86.0261,0.0
28,7,3,481,1,5,1,11,6,18,941371,1706055,0,1,1,0,94.1371,170.6055,0.0
28,8,3,363,1,5,1,1,8,18,1852640,862035,0,1,1,0,185.264,86.2035,0.0
28,9,2,410,1,5,1,2,6,27,1657245,615671,0,1,1,0,165.7245,61.5671,0.0
29,0,3,700,3,4,0,11,1,23,1057529,1840749,0,1,1,0,105.7529,184.0749,0.0
29,1,2,775,3,4,0,3,10,25,1578884,659747,0,1,1,0,157.8884,65.9747,0.0
29,2,1,402,3,4,0,8,1,19,512572,1491809,0,1,1,0,51.2572,149.1809,0.0
29,3,2,620,3,4,0,4,10,25,1547724,579573,0,1,1,0,154.7724,57.9573,0.0
29,4,3,477,3,4,0,5,7,22,1723823,667208,0,1,1,0,172.3823,66.7208,0.0
29,5,3,885,3,4,0,2,8,18,1579690,756996,0,1,1,0,157.969,75.6996,0.0
29,6,3,244,3,4,0,4,8,18,1924639,795900,0,1,1,0,192.4639,79.59,0.0
29,7,1,501,3,4,0,11,1,27,956437,1845376,0,1,1,0,95.6437,184.5376,0.0
29,8,1,684,3,4,0,8,5,26,598408,1965691,0,1,1,0,59.8408,196.5691,0.0
29,9,3,728,3,4,0,10,4,20,933250,1422171,0,1,1,0,93.325,142.2171,0.0
30,0,3,907,1,3,5,1,8,24,1146843,858224,0,1,1,0,114.6843,85.8224,0.0
30,1,3,822,1,3,5,5,10,18,1554064,1074845,0,1,1,0,155.4064,107.4845,0.0
30,2,1,268,1,3,5,4,8,22,1064394,894264,0,1,1,0,106.4394,89.4264,0.0
30,3,1,144,1,3,5,7,4,22,659297,1311230,0,1,1,0,65.9297,131.123,0.0
30,4,2,227,1,3,5,9,4,21,1016642,1198090,0,1,1,0,101.6642,119.809,0.0
30,5,2,1,1,3,5,3,11,20,1571760,846687,0,1,1,0,157.176,84.6687,0.0
30,6,1,27,1,3,5,8,5,22,863214,1693378,0,1,1,0,86.3214,169.3378,0.0
30,7,3,147,1,3,5,7,4,20,1220409,1957527,0,1,1,0,122.0409,195.7527,0.0
30,8,2,546,1,3,5,4,7,22,1873479,937577,0,1,1,0,187.3479,93.7577,0.0
30,9,2,738,1,3,5,3,6,20,1867527,653134,0,1,1,0,186.7527,65.3134,0.0
31,0,2,962,1,1,4,3,7,21,1805621,684648,0,1,1,0,180.5621,68.4648,0.0
31,1,3,119,1,1,4,1,6,26,1677017,794035,0,1,1,0,167.7017,79.4035,0.0
31,2,3,854,1,1,4,9,3,21,1145578,1583291,0,1,1,0,114.5578,158.3291,0.0
31,3,3,138,1,1,4,11,4,26,939734,1470923,0,1,1,0,93.9734,147.0923,0.0
31,4,2,455,1,1,4,1,8,26,1583433,618288,0,1,1,0,158.3433,61.8288,0.0
31,5,2,193,1,1,4,6,9,19,1898932,730413,0,1,1,0,189.8932,73.0413,0.0
31,6,1,384,1,1,4,9,5,27,774007,1540563,0,1,1,0,77.4007,154.0563,0.0
31,7,1,829,1,1,4,8,2,20,821238,995816,0,1,1,0,82.1238,99.5816,0.0
31,8,2,289,1,1,4,6,7,24,1321141,806935,0,1,1,0,132.1141,80.6935,0.0
31,9,3,419,1,1,4,6,3,20,1104716,1816390,0,1,1,0,110.4716,181.639,0.0
32,0,3,845,1,3,3,5,10,22,1536482,1109083,0,1,1,0,153.6482,110.9083,0.0
32,1,3,67,1,3,3,7,3,21,808016,1605187,0,1,1,0,80.8016,160.5187,0.0
32,2,2,96,1,3,3,4,9,24,1620804,938636,0,1,1,0,162.0804,93.8636,0.0
32,3,2,470,1,3,3,1,10,23,1143088,500000,0,1,1,0,114.3088,50.0,0.0
32,4,3,302,1,3,3,9,4,27,1270250,1457768,0,1,1,0,127.025,145.7768,0.0
32,5,1,680,1,3,3,6,2,24,882304,1454409,0,1,1,0,88.2304,145.4409,0.0
32,6,1,652,1,3,3,6,1,22,780518,2000000,0,1,1,0,78.0518,200.0,0.0
32,7,3,861,1,3,3,1,9,21,978699,801060,0,1,1,0,97.8699,80.106,0.0
32,8,1,419,1,3,3,6,3,20,1104716,1816390,0,1,1,0,110.4716,181.639,0.0
32,9,3,206,1,3,3,4,10,20,1119562,967977,0,1,1,0,111.9562,96.7977,0.0
33,0,2,104,1,4,4,2,11,22,1124839,880835,0,1,1,0,112.4839,88.0835,0.0
33,1,3,820,1,4,4,10,2,21,669463,1684643,0,1,1,0,66.9463,168.4643,0.0
33,2,3,87,1,4,4,5,11,24,1593138,620018,0,1,1,0,159.3138,62.0018,0.0
33,3,3,577,1,4,4,7,3,25,527628,1581116,0,1,1,0,52.7628,158.1116,0.0
33,4,1,957,1,4,4,8,6,21,846744,1720403,0,1,1,0,84.6744,172.0403,0.0
33,5,2,381,1,4,4,3,9,20,1156839,710817,0,1,1,0,115.6839,71.0817,0.0
33,6,3,799,1,4,4,9,5,22,919801,1436213,0,1,1,0,91.9801,143.6213,0.0
33,7,3,867,1,4,4,9,4,23,689087,1163418,0,1,1,0,68.9087,116.3418,0.0
33,8,3,803,1,4,4,8,4,21,1044935,1334938,0,1,1,0,104.4935,133.4938,0.0
33,9,3,933,1,4,4,6,4,26,1129842,1502916,0,1,1,0,112.9842,150.2916,0.0
34,0,3,71,2,2,1,10,1,24,883522,1196207,0,1,1,0,88.3522,119.6207,0.0
34,1,3,379,2,2,1,7,3,18,1116922,1517778,0,1,1,0,111.6922,151.7778,0.0
34,2,2,759,2,2,1,2,8,22,1232861,694443,0,1,1,0,123.2861,69.4443,0.0
34,3,2,756,2,2,1,3,8,18,1982946,1002518,0,1,1,0,198.2946,100.2518,0.0
34,4,2,657,2,2,1,5,8,26,1618797,760181,0,1,1,0,161.8797,76.0181,0.0
34,5,3,946,2,2,1,5,6,27,1338873,1079201,0,1,1,0,133.8873,107.9201,0.0
34,6,3,914,2,2,1,9,6,23,574485,1802668,0,1,1,0,57.4485,180.2668,0.0
34,7,1,563,2,2,1,9,4,20,880452,1617975,0,1,1,0,88.0452,161.7975,0.0
34,8,2,568,2,2,1,2,7,21,1146071,945674,0,1,1,0,114.6071,94.5674,0.0
34,9,2,787,2,2,1,1,10,27,1542907,853752,0,1,1,0,154.2907,85.3752,0.0
35,0,1,241,3,3,2,7,4,23,684239,1067028,0,1,1,0,68.4239,106.7028,0.0
35,1,1,966,3,3,2,10,6,25,838369,1937818,0,1,1,0,83.8369,193.7818,0.0
35,2,3,118,3,3,2,7,2,22,1093383,1570968,0,1,1,0,109.3383,157.0968,0.0
35,3,1,102,3,3,2,7,1,22,544392,1970790,0,1,1,0,54.4392,197.079,0.0
35,4,3,935,3,3,2,3,11,21,1735572,625082,0,1,1,0,173.5572,62.5082,0.0
35,5,3,370,3,3,2,6,11,25,1245749,1028396,0,1,1,0,124.5749,102.8396,0.0
35,6,2,731,3,3,2,4,11,23,1596258,786531,0,1,1,0,159.6258,78.6531,0.0
35,7,1,875,3,3,2,7,1,19,683749,1751777,0,1,1,0,68.3749,175.1777,0.0
35,8,3,114,3,3,2,1,10,26,1142238,810258,0,1,1,0,114.2238,81.0258,0.0
35,9,3,377,3,3,2,5,6,23,1443027,1181053,0,1,1,0,144.3027,118.1053,0.0
36,0,3,513,1,2,0,2,11,21,1865293,1135159,0,1,1,0,186.5293,113.5159,0.0
36,1,3,948,1,2,0,7,2,22,918787,2000000,0,1,1,0,91.8787,200.0,0.0
36,2,2,885,1,2,0,2,8,18,1579690,756996,0,1,1,0,157.969,75.6996,0.0
36,3,2,635,1,2,0,3,10,19,1387101,908248,0,1,1,0,138.7101,90.8248,0.0
36,4,1,661,1,2,0,9,3,24,676504,1188321,0,1,1,0,67.6504,118.8321,0.0
36,5,3,41,1,2,0,11,2,18,500000,1861364,0,1,1,0,50.0,186.1364,0.0
36,6,2,912,1,2,0,3,10,25,1256418,557835,0,1,1,0,125.6418,55.7835,0.0
36,7,3,118,1,2,0,7,2,22,1093383,1570968,0,1,1,0,109.3383,157.0968,0.0
36,8,3,708,1,2,0,9,1,24,872652,1471074,0,1,1,0,87.2652,147.1074,0.0
36,9,1,398,1,2,0,8,5,18,655073,1818385,0,1,1,0,65.5073,181.8385,0.0
37,0,3,128,4,1,5,3,11,27,2000000,1145491,0,1,1,0,200.0,114.5491,0.0
37,1,1,708,4,1,5,9,1,24,872652,1471074,0,1,1,0,87.2652,147.1074,0.0
37,2,2,301,4,1,5,2,6,20,1158832,500000,0,1,1,0,115.8832,50.0,0.0
37,3,3,546,4,1,5,4,7,22,1873479,937577,0,1,1,0,187.3479,93.7577,0.0
37,4,1,863,4,1,5,10,1,23,500000,1505572,0,1,1,0,50.0,150.5572,0.0
37,5,3,387,4,1,5,6,11,27,1465338,1249221,0,1,1,0,146.5338,124.9221,0.0
37,6,1,194,4,1,5,8,1,25,718950,1622057,0,1,1,0,71.895,162.2057,0.0
37,7,3,931,4,1,5,8,3,27,1042585,1595705,0,1,1,0,104.2585,159.5705,0.0
37,8,1,384,4,1,5,9,5,27,774007,1540563,0,1,1,0,77.4007,154.0563,0.0
37,9,3,516,4,1,5,4,9,24,2000000,1129016,0,1,1,0,200.0,112.9016,0.0
38,0,3,261,1,3,6,11,1,18,1013272,1841007,0,1,1,0,101.3272,184.1007,0.0
38,1,3,538,1,3,6,11,4,22,652246,1923992,0,1,1,0,65.2246,192.3992,0.0
38,2,3,128,1,3,6,3,11,27,2000000,1145491,0,1,1,0,200.0,114.5491,0.0
38,3,3,348,1,3,6,1,10,18,1254069,1145202,0,1,1,0,125.4069,114.5202,0.0
38,4,3,124,1,3,6,1,6,27,1478526,961537,0,1,1,0,147.8526,96.1537,0.0
38,5,3,541,1,3,6,4,8,18,1883493,1128060,0,1,1,0,188.3493,112.806,0.0
38,6,1,768,1,3,6,9,1,20,723676,1608781,0,1,1,0,72.3676,160.8781,0.0
38,7,2,722,1,3,6,3,8,26,1973158,614746,0,1,1,0,197.3158,61.4746,0.0
38,8,2,32,1,3,6,10,1,19,886470,1372243,0,1,1,0,88.647,137.2243,0.0
38,9,1,509,1,3,6,9,2,25,919683,1301735,0,1,1,0,91.9683,130.1735,0.0
39,0,1,612,2,2,3,11,6,26,615734,1081884,0,1,1,0,61.5734,108.1884,0.0
39,1,3,51,2,2,3,3,8,26,1765185,1120004,0,1,1,0,176.5185,112.0004,0.0
39,2,3,720,2,2,3,8,5,22,1187200,1496910,0,1,1,0,118.72,149.691,0.0
39,3,1,649,2,2,3,6,1,26,885173,1667111,0,1,1,0,88.5173,166.7111,0.0
39,4,2,435,2,2,3,6,7,25,1152057,1064753,0,1,1,0,115.2057,106.4753,0.0
39,5,2,663,2,2,3,6,10,24,2000000,765111,0,1,1,0,200.0,76.5111,0.0
39,6,3,46,2,2,3,10,1,25,949862,1781191,0,1,1,0,94.9862,178.1191,0.0
39,7,3,737,2,2,3,6,1,22,1131273,2000000,0,1,1,0,113.1273,200.0,0.0
39,8,1,114,2,2,3,1,10,26,1142238,810258,0,1,1,0,114.2238,81.0258,0.0
39,9,3,748,2,2,3,6,7,22,2000000,967542,0,1,1,0,200.0,96.7542,0.0
40,0,3,728,1,3,5,10,4,20,933250,1422171,0,1,1,0,93.325,142.2171,0.0
40,1,3,761,1,3,5,7,6,26,1197295,1216112,0,1,1,0,119.7295,121.6112,0.0
40,2,3,249,1,3,5,7,3,19,1274993,1632122,0,1,1,0,127.4993,163.2122,0.0
40,3,3,309,1,3,5,6,3,27,696358,1990403,0,1,1,0,69.6358,199.0403,0.0
40,4,1,582,1,3,5,7,4,25,882855,1291798,0,1,1,0,88.2855,129.1798,0.0
40,5,3,748,1,3,5,6,7,22,2000000,967542,0,1,1,0,200.0,96.7542,0.0
40,6,3,232,1,3,5,6,7,18,1518964,1140946,0,1,1,0,151.8964,114.0946,0.0
40,7,2,468,1,3,5,6,11,18,2000000,556362,0,1,1,0,200.0,55.6362,0.0
40,8,3,15,1,3,5,4,9,25,1492713,956143,0,1,1,0,149.2713,95.6143,0.0
40,9,1,439,1,3,5,6,3,19,624044,1779112,0,1,1,0,62.4044,177.9112,0.0
41,0,1,472,2,4,7,10,4,18,606696,1844389,0,1,1,0,60.6696,184.4389,0.0
41,1,2,614,2,4,7,6,11,25,1729065,873466,0,1,1,0,172.9065,87.3466,0.0
41,2,3,581,2,4,7,1,8,22,1358689,1111019,0,1,1,0,135.8689,111.1019,0.0
41,3,1,478,2,4,7,10,4,20,576712,1310873,0,1,1,0,57.6712,131.0873,0.0
41,4,3,713,2,4,7,9,6,21,639288,1139757,0,1,1,0,63.9288,113.9757,0.0
41,5,2,226,2,4,7,5,7,22,2000000,1118769,0,1,1,0,200.0,111.8769,0.0
41,6,3,129,2,4,7,4,10,18,1276877,1247607,0,1,1,0,127.6877,124.7607,0.0
41,7,1,402,2,4,7,8,1,19,512572,1491809,0,1,1,0,51.2572,149.1809,0.0
41,8,3,216,2,4,7,10,1,24,619167,1371491,0,1,1,0,61.9167,137.1491,0.0
41,9,2,170,2,4,7,2,10,27,1145176,500000,0,1,1,0,114.5176,50.0,0.0
42,0,3,980,1,1,4,2,11,18,1469285,1076942,0,1,1,0,146.9285,107.6942,0.0
42,1,3,265,1,1,4,2,10,22,1672586,1112665,0,1,1,0,167.2586,111.2665,0.0
42,2,3,343,1,1,4,4,10,24,1239032,1088529,0,1,1,0,123.9032,108.8529,0.0
42,3,3,965,1,1,4,6,1,18,649402,1110790,0,1,1,0,64.9402,111.079,0.0
42,4,2,579,1,1,4,3,10,26,1654369,650286,0,1,1,0,165.4369,65.0286,0.0
42,5,2,379,1,1,4,7,3,18,1116922,1517778,0,1,1,0,111.6922,151.7778,0.0
42,6,2,209,1,1,4,2,9,18,1751210,842708,0,1,1,0,175.121,84.2708,0.0
42,7,2,208,1,1,4,3,6,21,1236696,877248,0,1,1,0,123.6696,87.7248,0.0
42,8,2,237,1,1,4,2,8,20,1256027,707783,0,1,1,0,125.6027,70.7783,0.0
42,9,3,189,1,1,4,7,6,23,1053878,1473824,0,1,1,0,105.3878,147.3824,0.0
43,0,3,244,4,3,2,4,8,18,1924639,795900,0,1,1,0,192.4639,79.59,0.0
43,1,1,924,4,3,2,11,2,26,761480,1110222,0,1,1,0,76.148,111.0222,0.0
43,2,3,174,4,3,2,4,9,23,1776079,688273,0,1,1,0,177.6079,68.8273,0.0
43,3,2,186,4,3,2,1,7,21,1471886,802789,0,1,1,0,147.1886,80.2789,0.0
43,4,3,602,4,3,2,1,8,20,1705189,993924,0,1,1,0,170.5189,99.3924,0.0
43,5,3,275,4,3,2,11,6,18,1177658,1199699,0,1,1,0,117.7658,119.9699,0.0
43,6,1,633,4,3,2,6,5,27,648425,2000000,0,1,1,0,64.8425,200.0,0.0
43,7,3,400,4,3,2,5,9,25,1706112,886431,0,1,1,0,170.6112,88.6431,0.0
43,8,1,615,4,3,2,10,4,24,767251,1880657,0,1,1,0,76.7251,188.0657,0.0
43,9,1,851,4,3,2,1,6,22,1056699,867542,0,1,1,0,105.6699,86.7542,0.0
44,0,1,160,3,1,4,8,1,26,671760,1922537,0,1,1,0,67.176,192.2537,0.0
44,1,1,939,3,1,4,8,6,25,528994,1771337,0,1,1,0,52.8994,177.1337,0.0
44,2,3,162,3,1,4,10,1,25,1083735,1110446,0,1,1,0,108.3735,111.0446,0.0
44,3,3,750,3,1,4,6,2,19,1104180,1523091,0,1,1,0,110.418,152.3091,0.0
44,4,3,858,3,1,4,8,5,25,1195836,1531121,0,1,1,0,119.5836,153.1121,0.0
44,5,3,396,3,1,4,1,11,24,1844462,1038841,0,1,1,0,184.4462,103.8841,0.0
44,6,2,797,3,1,4,4,9,25,1674732,584543,0,1,1,0,167.4732,58.4543,0.0
44,7,1,189,3,1,4,7,6,23,1053878,1473824,0,1,1,0,105.3878,147.3824,0.0
44,8,2,356,3,1,4,3,7,24,1322592,604062,0,1,1,0,132.2592,60.4062,0.0
44,9,2,639,3,1,4,1,7,21,1735276,885891,0,1,1,0,173.5276,88.5891,0.0
45,0,3,481,3,3,7,11,6,18,941371,1706055,0,1,1,0,94.1371,170.6055,0.0
45,1,3,884,3,3,7,6,10,22,1562310,1043364,0,1,1,0,156.231,104.3364,0.0
45,2,3,948,3,3,7,7,2,22,918787,2000000,0,1,1,0,91.8787,200.0,0.0
45,3,3,25,3,3,7,2,8,25,1377278,786739,0,1,1,0,137.7278,78.6739,0.0
45,4,3,819,3,3,7,6,3,19,868979,1883780,0,1,1,0,86.8979,188.378,0.0
45,5,2,866,3,3,7,1,8,18,1555523,500000,0,1,1,0,155.5523,50.0,0.0
45,6,1,525,3,3,7,7,4,23,964907,1497131,0,1,1,0,96.4907,149.7131,0.0
45,7,1,867,3,3,7,9,4,23,689087,1163418,0,1,1,0,68.9087,116.3418,0.0
45,8,3,796,3,3,7,6,5,24,615222,1348013,0,1,1,0,61.5222,134.8013,0.0
45,9,3,231,3,3,7,7,2,18,904600,1929401,0,1,1,0,90.46,192.9401,0.0
46,0,1,311,2,3,3,6,3,20,917393,2000000,0,1,1,0,91.7393,200.0,0.0
46,1,3,202,2,3,3,6,3,19,694611,2000000,0,1,1,0,69.4611,200.0,0.0
46,2,2,170,2,3,3,2,10,27,1145176,500000,0,1,1,0,114.5176,50.0,0.0
46,3,2,903,2,3,3,4,11,26,1906195,500000,0,1,1,0,190.6195,50.0,0.0
46,4,1,381,2,3,3,3,9,20,1156839,710817,0,1,1,0,115.6839,71.0817,0.0
46,5,2,72,2,3,3,6,9,24,1946183,511490,0,1,1,0,194.6183,51.149,0.0
46,6,1,38,2,3,3,11,1,25,609772,1887558,0,1,1,0,60.9772,188.7558,0.0
46,7,1,631,2,3,3,8,2,18,860386,1213225,0,1,1,0,86.0386,121.3225,0.0
46,8,1,168,2,3,3,10,6,25,554941,1619456,0,1,1,0,55.4941,161.9456,0.0
46,9,3,468,2,3,3,6,11,18,2000000,556362,0,1,1,0,200.0,55.6362,0.0
47,0,2,882,1,3,5,3,10,25,1669599,577529,0,1,1,0,166.9599,57.7529,0.0
47,1,2,78,1,3,5,5,6,22,1889289,501354,0,1,1,0,188.9289,50.1354,0.0
47,2,3,985,1,3,5,7,1,23,891067,1060222,0,1,1,0,89.1067,106.0222,0.0
47,3,2,569,1,3,5,5,7,27,1231089,643796,0,1,1,0,123.1089,64.3796,0.0
47,4,3,328,1,3,5,4,9,19,1474684,1132328,0,1,1,0,147.4684,113.2328,0.0
47,5,2,694,1,3,5,5,10,19,1162501,669617,0,1,1,0,116.2501,66.9617,0.0
47,6,1,997,1,3,5,8,3,25,709063,1409892,0,1,1,0,70.9063,140.9892,0.0
47,7,3,223,1,3,5,2,11,21,1432024,881556,0,1,1,0,143.2024,88.1556,0.0
47,8,3,961,1,3,5,6,9,24,1860464,1171928,0,1,1,0,186.0464,117.1928,0.0
47,9,1,473,1,3,5,10,2,18,572543,1742875,0,1,1,0,57.2543,174.2875,0.0
48,0,1,669,2,1,2,9,3,22,970725,1228829,0,1,1,0,97.0725,122.8829,0.0
48,1,1,482,2,1,2,7,2,21,1001573,1177482,0,1,1,0,100.1573,117.7482,0.0
48,2,3,426,2,1,2,6,1,18,1061679,1488794,0,1,1,0,106.1679,148.8794,0.0
48,3,1,217,2,1,2,10,2,27,1053628,1382176,0,1,1,0,105.3628,138.2176,0.0
48,4,1,216,2,1,2,10,1,24,619167,1371491,0,1,1,0,61.9167,137.1491,0.0
48,5,1,570,2,1,2,10,4,18,590531,956750,0,1,1,0,59.0531,95.675,0.0
48,6,1,309,2,1,2,6,3,27,696358,1990403,0,1,1,0,69.6358,199.0403,0.0
48,7,3,413,2,1,2,2,11,26,1638328,853327,0,1,1,0,163.8328,85.3327,0.0
48,8,3,360,2,1,2,11,2,26,1074007,1571728,0,1,1,0,107.4007,157.1728,0.0
48,9,3,999,2,1,2,4,8,22,1605627,1137262,0,1,1,0,160.5627,113.7262,0.0
49,0,2,722,4,3,3,3,8,26,1973158,614746,0,1,1,0,197.3158,61.4746,0.0
49,1,1,860,4,3,3,10,4,25,944862,1587795,0,1,1,0,94.4862,158.7795,0.0
49,2,1,242,4,3,3,8,6,18,591888,1006587,0,1,1,0,59.1888,100.6587,0.0
49,3,3,986,4,3,3,1,11,23,1556462,1092456,0,1,1,0,155.6462,109.2456,0.0
49,4,1,81,4,3,3,6,1,22,807332,1972299,0,1,1,0,80.7332,197.2299,0.0
49,5,3,561,4,3,3,11,2,19,942679,1478200,0,1,1,0,94.2679,147.82,0.0
49,6,2,528,4,3,3,6,7,24,1456324,1040583,0,1,1,0,145.6324,104.0583,0.0
49,7,3,128,4,3,3,3,11,27,2000000,1145491,0,1,1,0,200.0,114.5491,0.0
49,8,3,177,4,3,3,3,11,26,1714842,854049,0,1,1,0,171.4842,85.4049,0.0
49,9,3,22,4,3,3,3,10,25,1357746,1089179,0,1,1,0,135.7746,108.9179,0.0
50,0,3,103,2,1,5,6,8,26,1331471,925996,0,1,1,0,133.1471,92.5996,0.0
50,1,3,156,2,1,5,10,3,21,710557,1993220,0,1,1,0,71.0557,199.322,0.0
50,2,3,127,2,1,5,7,5,25,796030,1304775,0,1,1,0,79.603,130.4775,0.0
50,3,1,12,2,1,5,6,5,24,655210,1860971,0,1,1,0,65.521,186.0971,0.0
50,4,2,141,2,1,5,4,7,23,1588637,1180708,0,1,1,0,158.8637,118.0708,0.0
50,5,3,725,2,1,5,3,6,20,1543668,990288,0,1,1,0,154.3668,99.0288,0.0
50,6,3,741,2,1,5,5,11,23,1224262,1065114,0,1,1,0,122.4262,106.5114,0.0
50,7,3,225,2,1,5,11,6,27,745187,1981335,0,1,1,0,74.5187,198.1335,0.0
50,8,1,248,2,1,5,10,1,27,603104,1083770,0,1,1,0,60.3104,108.377,0.0
50,9,2,611,2,1,5,5,7,27,1829471,747431,0,1,1,0,182.9471,74.7431,0.0
51,0,3,576,1,1,1,2,9,19,1575640,566212,0,1,1,0,157.564,56.6212,0.0
51,1,3,455,1,1,1,1,8,26,1583433,618288,0,1,1,0,158.3433,61.8288,0.0
51,2,2,533,1,1,1,2,10,27,1218725,1005734,0,1,1,0,121.8725,100.5734,0.0
51,3,2,18,1,1,1,4,9,24,1350372,687617,0,1,1,0,135.0372,68.7617,0.0
51,4,3,233,1,1,1,7,2,20,907251,1867706,0,1,1,0,90.7251,186.7706,0.0
51,5,3,971,1,1,1,11,5,19,1022369,1428754,0,1,1,0,102.2369,142.8754,0.0
51,6,2,639,1,1,1,1,7,21,1735276,885891,0,1,1,0,173.5276,88.5891,0.0
51,7,2,572,1,1,1,4,10,19,1757974,828410,0,1,1,0,175.7974,82.841,0.0
51,8,2,723,1,1,1,2,10,21,1491008,1025264,0,1,1,0,149.1008,102.5264,0.0
51,9,3,510,1,1,1,6,9,25,1339174,883137,0,1,1,0,133.9174,88.3137,0.0
52,0,1,98,2,4,4,11,4,25,555916,1384978,0,1,1,0,55.5916,138.4978,0.0
52,1,3,216,2,4,4,10,1,24,619167,1371491,0,1,1,0,61.9167,137.1491,0.0
52,2,2,125,2,4,4,1,8,20,1354796,562574,0,1,1,0,135.4796,56.2574,0.0
52,3,3,258,2,4,4,7,3,19,1172033,1332831,0,1,1,0,117.2033,133.2831,0.0
52,4,3,311,2,4,4,6,3,20,917393,2000000,0,1,1,0,91.7393,200.0,0.0
52,5,2,72,2,4,4,6,9,24,1946183,511490,0,1,1,0,194.6183,51.149,0.0
52,6,2,318,2,4,4,1,7,20,1050257,1040733,0,1,1,0,105.0257,104.0733,0.0
52,7,2,843,2,4,4,2,9,24,1179061,958045,0,1,1,0,117.9061,95.8045,0.0
52,8,3,283,2,4,4,8,1,19,908571,1860701,0,1,1,0,90.8571,186.0701,0.0
52,9,2,142,2,4,4,6,11,23,1176997,677622,0,1,1,0,117.6997,67.7622,0.0
53,0,3,426,1,3,1,6,1,18,1061679,1488794,0,1,1,0,106.1679,148.8794,0.0
53,1,2,33,1,3,1,4,10,20,1239466,532249,0,1,1,0,123.9466,53.2249,0.0
53,2,1,336,1,3,1,9,3,18,747967,1648591,0,1,1,0,74.7967,164.8591,0.0
53,3,2,457,1,3,1,6,7,21,1055871,634993,0,1,1,0,105.5871,63.4993,0.0
53,4,1,633,1,3,1,6,5,27,648425,2000000,0,1,1,0,64.8425,200.0,0.0
53,5,2,516,1,3,1,4,9,24,2000000,1129016,0,1,1,0,200.0,112.9016,0.0
53,6,3,980,1,3,1,2,11,18,1469285,1076942,0,1,1,0,146.9285,107.6942,0.0
53,7,3,602,1,3,1,1,8,20,1705189,993924,0,1,1,0,170.5189,99.3924,0.0
53,8,2,738,1,3,1,3,6,20,1867527,653134,0,1,1,0,186.7527,65.3134,0.0
53,9,1,43,1,3,1,11,5,22,660439,1404688,0,1,1,0,66.0439,140.4688,0.0
54,0,1,4,2,4,1,7,1,18,1086849,1528036,0,1,1,0,108.6849,152.8036,0.0
54,1,3,480,2,4,1,6,2,19,988471,1287027,0,1,1,0,98.8471,128.7027,0.0
54,2,3,789,2,4,1,6,9,21,1450387,721719,0,1,1,0,145.0387,72.1719,0.0
54,3,1,505,2,4,1,9,1,22,787420,1834534,0,1,1,0,78.742,183.4534,0.0
54,4,3,881,2,4,1,2,11,20,1884081,1103598,0,1,1,0,188.4081,110.3598,0.0
54,5,1,505,2,4,1,9,1,22,787420,1834534,0,1,1,0,78.742,183.4534,0.0
54,6,2,912,2,4,1,3,10,25,1256418,557835,0,1,1,0,125.6418,55.7835,0.0
54,7,3,977,2,4,1,6,3,22,801219,1226072,0,1,1,0,80.1219,122.6072,0.0
54,8,3,463,2,4,1,11,5,22,1039816,2000000,0,1,1,0,103.9816,200.0,0.0
54,9,3,182,2,4,1,10,6,23,1117313,1963592,0,1,1,0,111.7313,196.3592,0.0
55,0,1,266,1,4,2,11,3,25,763905,1950389,0,1,1,0,76.3905,195.0389,0.0
55,1,3,214,1,4,2,4,10,22,1643235,878784,0,1,1,0,164.3235,87.8784,0.0
55,2,3,679,1,4,2,5,9,26,1635585,994092,0,1,1,0,163.5585,99.4092,0.0
55,3,3,748,1,4,2,6,7,22,2000000,967542,0,1,1,0,200.0,96.7542,0.0
55,4,3,686,1,4,2,3,6,20,1169358,915459,0,1,1,0,116.9358,91.5459,0.0
55,5,3,993,1,4,2,4,11,20,1635915,799290,0,1,1,0,163.5915,79.929,0.0
55,6,1,348,1,4,2,1,10,18,1254069,1145202,0,1,1,0,125.4069,114.5202,0.0
55,7,3,15,1,4,2,4,9,25,1492713,956143,0,1,1,0,149.2713,95.6143,0.0
55,8,1,825,1,4,2,8,4,22,673039,1361064,0,1,1,0,67.3039,136.1064,0.0
55,9,2,33,1,4,2,4,10,20,1239466,532249,0,1,1,0,123.9466,53.2249,0.0
56,0,2,292,0,1,1,4,11,21,1522858,620257,0,1,1,0,152.2858,62.0257,0.0
56,1,3,757,0,1,1,2,10,24,1074147,658526,0,1,1,0,107.4147,65.8526,0.0
56,2,3,69,0,1,1,3,10,23,1914529,1090032,0,1,1,0,191.4529,109.0032,0.0
56,3,2,765,0,1,1,2,11,25,1232700,620909,0,1,1,0,123.27,62.0909,0.0
